,LocalTime,Hum,WindSpeed,WindDir,Temp
0,2016-12-06 21:30:00,76.0,2.56,118.800003,19.49
1,2016-12-06 21:40:00,76.0,2.12,89.900002,19.43
2,2016-12-06 21:50:00,76.0,2.4,72.300003,19.440001
3,2016-12-06 22:00:00,76.0,1.54,78.599998,19.459999
4,2016-12-06 22:10:00,76.0,1.27,83.800003,19.540001
5,2016-12-06 22:20:00,76.0,1.49,129.5,19.49
6,2016-12-06 22:30:00,76.0,0.84,108.199997,19.65
7,2016-12-06 22:40:00,76.0,1.39,73.199997,19.4
8,2016-12-06 22:50:00,77.0,1.56,85.599998,19.610001
9,2016-12-06 23:00:00,76.0,0.99,101.0,19.299999
10,2016-12-06 23:10:00,77.0,0.83,101.400002,19.43
11,2016-12-06 23:20:00,77.0,1.03,92.599998,19.440001
12,2016-12-06 23:30:00,77.0,1.29,66.0,19.58
13,2016-12-06 23:40:00,77.0,1.3,58.5,19.889999
14,2016-12-06 23:50:00,77.0,2.17,103.300003,19.43
15,2016-12-07 00:00:00,78.0,0.79,118.900002,19.309999
16,2016-12-07 00:10:00,78.0,1.26,138.5,19.43
17,2016-12-07 00:20:00,78.0,1.93,25.5,19.48
18,2016-12-07 00:30:00,78.0,1.84,91.5,19.43
19,2016-12-07 00:40:00,78.0,1.55,99.699997,19.440001
20,2016-12-07 00:50:00,78.0,2.33,75.0,19.41
21,2016-12-07 01:00:00,78.01,1.54,87.0,19.43
22,2016-12-07 01:10:00,78.02,2.33,86.699997,19.34
23,2016-12-07 01:20:00,78.03,1.41,120.199997,19.360001
24,2016-12-07 01:30:00,78.04,2.0,114.199997,19.41
25,2016-12-07 01:40:00,78.04,1.21,105.900002,19.360001
26,2016-12-07 01:50:00,78.03,1.87,85.0,19.34
27,2016-12-07 02:00:00,82.84,1.28,91.699997,19.27
28,2016-12-07 02:10:00,82.83,1.48,99.699997,19.27
29,2016-12-07 02:20:00,82.85,0.49,105.099998,19.360001
30,2016-12-07 02:30:00,82.84,1.57,87.900002,19.219999
31,2016-12-07 02:40:00,82.85,1.88,95.199997,19.139999
32,2016-12-07 02:50:00,82.85,1.5,88.699997,19.27
33,2016-12-07 03:00:00,82.86,1.06,106.800003,19.27
34,2016-12-07 03:10:00,82.87,1.65,103.699997,19.200001
35,2016-12-07 03:20:00,82.97,1.19,108.400002,19.27
36,2016-12-07 03:30:00,82.98,1.67,72.699997,19.139999
37,2016-12-07 03:40:00,82.98,1.61,88.300003,19.139999
38,2016-12-07 03:50:00,82.99,1.89,96.400002,19.120001
39,2016-12-07 04:00:00,83.01,0.56,85.599998,19.219999
40,2016-12-07 04:10:00,83.0,1.5,94.800003,19.1
41,2016-12-07 04:20:00,83.0,0.96,101.0,18.98
42,2016-12-07 04:30:00,82.7,1.06,109.099998,19.049999
43,2016-12-07 04:40:00,82.7,1.38,104.199997,19.08
44,2016-12-07 04:50:00,82.71,1.4,125.5,19.17
45,2016-12-07 05:00:00,82.73,0.46,88.300003,19.0
46,2016-12-07 05:10:00,82.71,1.24,118.400002,19.030001
47,2016-12-07 05:20:00,82.73,0.68,58.5,19.190001
48,2016-12-07 05:30:00,83.01,2.21,117.300003,18.950001
49,2016-12-07 05:40:00,83.03,0.55,126.900002,18.950001
50,2016-12-07 05:50:00,83.04,2.99,91.300003,18.889999
51,2016-12-07 06:00:00,83.03,1.8,108.400002,18.799999
52,2016-12-07 06:10:00,83.03,2.48,104.800003,18.91
53,2016-12-07 06:20:00,83.03,1.42,107.699997,18.950001
54,2016-12-07 06:30:00,83.02,0.96,77.599998,19.0
55,2016-12-07 06:40:00,83.01,1.89,87.199997,18.76
56,2016-12-07 06:50:00,82.72,1.59,103.300003,18.76
57,2016-12-07 07:00:00,82.72,1.28,99.199997,18.85
58,2016-12-07 07:10:00,82.71,1.33,101.900002,18.93
59,2016-12-07 07:20:00,82.41,1.93,102.800003,18.860001
60,2016-12-07 07:30:00,82.41,1.42,95.199997,19.200001
61,2016-12-07 07:40:00,82.38,0.74,75.800003,19.440001
62,2016-12-07 07:50:00,82.05,2.01,103.5,19.17
63,2016-12-07 08:00:00,82.02,1.63,93.5,19.389999
64,2016-12-07 08:10:00,81.67,1.18,83.400002,19.440001
65,2016-12-07 08:20:00,83.24,1.23,91.300003,19.41
66,2016-12-07 08:30:00,82.97,2.88,94.400002,19.67
67,2016-12-07 08:40:00,82.66,1.52,100.099998,19.709999
68,2016-12-07 08:50:00,82.29,1.77,93.0,20.040001
69,2016-12-07 09:00:00,81.86,1.51,85.699997,19.99
70,2016-12-07 09:10:00,81.34,1.51,83.800003,20.07
71,2016-12-07 09:20:00,81.0,3.06,80.300003,20.34
72,2016-12-07 09:30:00,80.0,1.87,95.199997,20.93
73,2016-12-07 09:40:00,78.0,1.01,114.400002,21.32
74,2016-12-07 09:50:00,77.0,3.22,98.0,21.639999
75,2016-12-07 10:00:00,76.0,1.67,119.800003,21.85
76,2016-12-07 10:10:00,76.0,0.68,90.0,22.379999
77,2016-12-07 10:20:00,75.0,1.05,94.400002,22.48
78,2016-12-07 10:30:00,73.0,1.1,57.599998,22.48
79,2016-12-07 10:40:00,73.0,2.22,105.099998,22.469999
80,2016-12-07 10:50:00,73.0,1.34,87.5,22.84
81,2016-12-07 11:00:00,72.0,2.37,118.599998,23.32
82,2016-12-07 11:10:00,71.0,1.11,94.400002,23.629999
83,2016-12-07 11:20:00,69.0,0.97,96.099998,24.01
84,2016-12-07 11:30:00,68.0,1.99,180.199997,23.700001
85,2016-12-07 11:40:00,67.0,0.0,46.700001,24.280001
86,2016-12-07 11:50:00,67.0,0.58,162.199997,23.91
87,2016-12-07 12:00:00,68.0,0.8,83.0,24.51
88,2016-12-07 12:10:00,68.0,1.48,76.800003,24.1
89,2016-12-07 12:20:00,68.0,0.65,90.800003,24.25
90,2016-12-07 12:30:00,68.0,1.11,72.699997,24.940001
91,2016-12-07 12:40:00,68.0,2.13,87.400002,24.77
92,2016-12-07 12:50:00,66.0,1.34,99.699997,24.799999
93,2016-12-07 13:00:00,65.0,2.53,98.800003,24.879999
94,2016-12-07 13:10:00,65.0,2.12,85.400002,24.77
95,2016-12-07 13:20:00,65.0,1.24,85.599998,24.77
96,2016-12-07 13:30:00,63.0,0.65,142.199997,25.209999
97,2016-12-07 13:40:00,63.0,0.66,83.900002,25.59
98,2016-12-07 13:50:00,63.0,2.51,81.199997,25.34
99,2016-12-07 14:00:00,63.0,0.85,130.399994,25.92
100,2016-12-07 14:10:00,64.0,1.19,111.800003,26.559999
101,2016-12-07 14:20:00,66.0,0.94,118.900002,25.969999
102,2016-12-07 14:30:00,67.0,2.79,200.0,24.93
103,2016-12-07 14:40:00,67.0,2.06,123.099998,24.709999
104,2016-12-07 14:50:00,67.0,1.47,221.399994,25.99
105,2016-12-07 15:00:00,67.0,0.95,94.400002,25.559999
106,2016-12-07 15:10:00,67.0,1.62,143.899994,24.15
107,2016-12-07 15:20:00,68.0,2.81,95.199997,24.93
108,2016-12-07 15:30:00,69.0,1.18,25.9,24.49
109,2016-12-07 15:40:00,70.0,1.04,97.0,24.84
110,2016-12-07 15:50:00,71.0,1.15,355.100006,23.559999
111,2016-12-07 16:00:00,72.0,1.07,140.800003,23.889999
112,2016-12-07 16:10:00,72.0,1.64,91.699997,23.389999
113,2016-12-07 16:20:00,73.0,1.54,101.400002,23.43
114,2016-12-07 16:30:00,74.0,1.69,127.699997,23.309999
115,2016-12-07 16:40:00,74.0,2.4,95.0,23.09
116,2016-12-07 16:50:00,75.0,0.75,138.600006,23.530001
117,2016-12-07 17:00:00,75.0,1.49,68.300003,23.32
118,2016-12-07 17:10:00,75.0,1.67,70.5,22.6
119,2016-12-07 17:20:00,76.0,1.86,122.400002,22.76
120,2016-12-07 17:30:00,77.0,2.77,109.5,22.559999
121,2016-12-07 17:40:00,78.0,1.62,139.5,22.35
122,2016-12-07 17:50:00,78.0,1.17,147.5,22.639999
123,2016-12-07 18:00:00,79.0,1.97,136.600006,22.299999
124,2016-12-07 18:10:00,80.0,2.16,122.0,22.110001
125,2016-12-07 18:20:00,80.0,0.98,114.400002,22.120001
126,2016-12-07 18:30:00,80.0,1.12,89.199997,22.07
127,2016-12-07 18:40:00,80.0,2.05,88.300003,22.02
128,2016-12-07 18:50:00,80.0,2.44,116.599998,21.98
129,2016-12-07 19:00:00,80.0,1.28,92.5,21.9
130,2016-12-07 19:10:00,80.0,1.38,114.0,22.02
131,2016-12-07 19:20:00,80.0,3.8,96.900002,21.85
132,2016-12-07 19:30:00,80.0,1.8,114.0,21.879999
133,2016-12-07 19:40:00,80.0,2.08,105.300003,21.83
134,2016-12-07 19:50:00,80.0,1.97,105.099998,21.85
135,2016-12-07 20:00:00,80.0,1.78,117.099998,21.68
136,2016-12-07 20:10:00,80.0,1.99,93.0,21.610001
137,2016-12-07 20:20:00,80.0,1.19,101.0,21.58
138,2016-12-07 20:30:00,80.0,2.38,98.0,21.32
139,2016-12-07 20:40:00,81.0,2.5,91.0,21.09
140,2016-12-07 20:50:00,81.0,1.66,90.400002,21.0
141,2016-12-07 21:00:00,81.0,2.57,137.699997,20.969999
142,2016-12-07 21:10:00,81.0,1.88,97.0,20.91
143,2016-12-07 21:20:00,81.0,2.19,101.400002,20.879999
144,2016-12-07 21:30:00,81.0,1.38,108.199997,20.790001
145,2016-12-07 21:40:00,80.0,2.17,96.800003,20.549999
146,2016-12-07 21:50:00,81.0,1.63,113.5,20.6
147,2016-12-07 22:00:00,81.0,1.57,102.400002,20.469999
148,2016-12-07 22:10:00,81.0,1.41,45.099998,20.360001
149,2016-12-07 22:20:00,81.0,2.37,105.0,20.32
150,2016-12-07 22:30:00,81.0,1.54,117.099998,20.280001
151,2016-12-07 22:40:00,81.0,1.5,76.699997,20.33
152,2016-12-07 22:50:00,81.0,1.2,121.5,20.16
153,2016-12-07 23:00:00,82.0,1.24,87.0,20.059999
154,2016-12-07 23:10:00,82.0,2.39,92.400002,20.120001
155,2016-12-07 23:20:00,82.0,2.72,102.400002,19.959999
156,2016-12-07 23:30:00,82.0,1.32,124.599998,19.82
157,2016-12-07 23:40:00,83.0,0.9,104.599998,19.83
158,2016-12-07 23:50:00,83.0,0.68,108.199997,19.780001
159,2016-12-08 00:00:00,83.0,1.86,84.800003,19.700001
160,2016-12-08 00:10:00,83.0,1.87,92.800003,19.629999
161,2016-12-08 00:20:00,83.0,1.6,129.600006,19.610001
162,2016-12-08 00:30:00,83.0,1.17,105.099998,19.66
163,2016-12-08 00:40:00,83.0,1.19,143.899994,19.73
164,2016-12-08 00:50:00,84.0,1.14,83.900002,19.629999
165,2016-12-08 01:00:00,84.0,0.82,143.899994,19.58
166,2016-12-08 01:10:00,84.0,1.08,111.800003,19.75
167,2016-12-08 01:20:00,84.0,0.91,131.800003,19.77
168,2016-12-08 01:30:00,84.0,2.34,115.5,19.75
169,2016-12-08 01:40:00,84.0,2.69,87.0,19.719999
170,2016-12-08 01:50:00,84.0,2.18,94.099998,19.85
171,2016-12-08 02:00:00,84.0,1.4,108.599998,19.83
172,2016-12-08 02:10:00,84.0,2.05,93.900002,19.75
173,2016-12-08 02:20:00,84.0,2.63,98.599998,19.67
174,2016-12-08 02:30:00,84.0,1.9,119.5,19.75
175,2016-12-08 02:40:00,84.0,1.9,103.300003,19.709999
176,2016-12-08 02:50:00,84.0,1.65,101.5,19.709999
177,2016-12-08 03:00:00,84.0,1.28,100.099998,19.75
178,2016-12-08 03:10:00,84.0,1.02,114.0,19.700001
179,2016-12-08 03:20:00,84.0,1.71,90.099998,19.629999
180,2016-12-08 03:30:00,84.0,0.94,118.900002,19.66
181,2016-12-08 03:40:00,84.0,1.66,87.0,19.41
182,2016-12-08 03:50:00,84.0,0.0,57.599998,19.389999
183,2016-12-08 04:00:00,84.0,2.16,107.5,19.360001
184,2016-12-08 04:10:00,84.0,1.15,144.0,19.440001
185,2016-12-08 04:20:00,84.0,1.3,144.0,19.530001
186,2016-12-08 04:30:00,83.0,3.2,147.399994,19.379999
187,2016-12-08 04:40:00,83.0,1.46,103.199997,19.540001
188,2016-12-08 04:50:00,83.0,0.65,122.5,19.530001
189,2016-12-08 05:00:00,83.0,1.53,110.0,19.389999
190,2016-12-08 05:10:00,83.0,3.11,85.599998,19.299999
191,2016-12-08 05:20:00,83.0,1.38,131.300003,19.309999
192,2016-12-08 05:30:00,84.0,2.26,95.5,19.120001
193,2016-12-08 05:40:00,84.0,1.18,63.799999,19.139999
194,2016-12-08 05:50:00,84.0,1.36,87.400002,19.139999
195,2016-12-08 06:00:00,84.0,0.94,127.800003,19.49
196,2016-12-08 06:10:00,84.0,1.46,89.599998,19.08
197,2016-12-08 06:20:00,84.0,1.22,112.599998,19.120001
198,2016-12-08 06:30:00,84.0,0.9,95.199997,19.139999
199,2016-12-08 06:40:00,84.0,1.41,101.5,19.190001
200,2016-12-08 06:50:00,83.0,1.26,36.5,19.34
201,2016-12-08 07:00:00,83.0,1.34,115.400002,19.389999
202,2016-12-08 07:10:00,83.0,2.27,148.600006,19.360001
203,2016-12-08 07:20:00,82.0,2.3,116.599998,19.48
204,2016-12-08 07:30:00,82.0,2.04,86.300003,19.610001
205,2016-12-08 07:40:00,82.0,2.98,96.199997,19.74
206,2016-12-08 07:50:00,81.0,0.91,108.599998,19.889999
207,2016-12-08 08:00:00,81.0,1.03,80.800003,20.16
208,2016-12-08 08:10:00,80.0,1.85,107.699997,20.16
209,2016-12-08 08:20:00,79.0,1.95,64.5,20.360001
210,2016-12-08 08:30:00,79.0,1.75,110.599998,20.379999
211,2016-12-08 08:40:00,77.0,1.32,115.800003,20.52
212,2016-12-08 08:50:00,75.0,1.63,122.0,21.01
213,2016-12-08 09:00:00,74.0,1.35,97.5,21.200001
214,2016-12-08 09:10:00,73.0,4.49,114.199997,21.200001
215,2016-12-08 09:20:00,73.0,2.21,66.699997,21.559999
216,2016-12-08 09:30:00,72.0,2.21,84.5,21.76
217,2016-12-08 09:40:00,72.0,3.12,75.199997,22.01
218,2016-12-08 09:50:00,72.0,1.99,15.1,22.299999
219,2016-12-08 10:00:00,71.0,2.6,83.900002,22.129999
220,2016-12-08 10:10:00,71.0,1.24,57.5,22.360001
221,2016-12-08 10:20:00,71.0,0.9,108.599998,22.6
222,2016-12-08 10:30:00,71.0,3.18,79.199997,22.9
223,2016-12-08 10:40:00,70.0,1.57,116.599998,23.120001
224,2016-12-08 10:50:00,69.0,2.92,99.5,23.639999
225,2016-12-08 11:00:00,68.0,1.11,44.099998,23.530001
226,2016-12-08 11:10:00,67.0,1.03,145.300003,23.58
227,2016-12-08 11:20:00,67.0,2.95,107.900002,23.799999
228,2016-12-08 11:30:00,67.0,2.13,105.099998,24.1
229,2016-12-08 11:40:00,66.0,0.93,124.199997,23.92
230,2016-12-08 11:50:00,65.0,2.49,98.800003,24.91
231,2016-12-08 12:00:00,64.87,1.49,135.0,24.34
232,2016-12-08 12:10:00,64.67,2.96,143.5,24.360001
233,2016-12-08 12:20:00,64.92,2.7,114.400002,24.709999
234,2016-12-08 12:30:00,64.87,2.7,131.300003,24.76
235,2016-12-08 12:40:00,64.86,2.21,154.600006,24.32
236,2016-12-08 12:50:00,65.0,0.89,114.0,25.08
237,2016-12-08 13:00:00,65.0,2.39,113.5,25.41
238,2016-12-08 13:10:00,65.0,0.41,135.0,25.59
239,2016-12-08 13:20:00,66.0,1.6,108.199997,24.82
240,2016-12-08 13:30:00,67.0,1.6,127.800003,24.99
241,2016-12-08 13:40:00,67.0,2.22,113.5,24.66
242,2016-12-08 13:50:00,68.0,2.65,161.300003,24.549999
243,2016-12-08 14:00:00,69.0,3.7,90.900002,24.82
244,2016-12-08 14:10:00,70.0,2.48,152.100006,24.280001
245,2016-12-08 14:20:00,70.0,2.44,107.900002,24.24
246,2016-12-08 14:30:00,71.0,2.45,98.099998,24.42
247,2016-12-08 14:40:00,71.0,3.6,105.699997,24.549999
248,2016-12-08 14:50:00,71.0,2.64,111.800003,24.190001
249,2016-12-08 15:00:00,72.0,2.52,139.5,23.99
250,2016-12-08 15:10:00,73.0,2.4,82.300003,24.16
251,2016-12-08 15:20:00,72.0,1.49,76.300003,24.41
252,2016-12-08 15:30:00,72.0,2.44,100.599998,24.209999
253,2016-12-08 15:40:00,73.0,3.46,104.900002,23.65
254,2016-12-08 15:50:00,74.0,1.56,158.199997,23.77
255,2016-12-08 16:00:00,74.0,0.9,133.300003,24.01
256,2016-12-08 16:10:00,76.0,2.69,112.199997,24.5
257,2016-12-08 16:20:00,77.0,3.07,113.599998,23.33
258,2016-12-08 16:30:00,77.0,2.57,103.300003,22.780001
259,2016-12-08 16:40:00,78.0,2.91,105.099998,22.290001
260,2016-12-08 16:50:00,80.0,2.8,92.599998,22.01
261,2016-12-08 17:00:00,81.0,3.26,104.300003,22.0
262,2016-12-08 17:10:00,82.0,2.15,96.099998,21.99
263,2016-12-08 17:20:00,83.0,0.93,149.699997,21.9
264,2016-12-08 17:30:00,83.0,2.89,145.0,21.76
265,2016-12-08 17:40:00,84.0,3.36,90.0,21.709999
266,2016-12-08 17:50:00,84.0,1.14,68.300003,21.85
267,2016-12-08 18:00:00,85.0,1.84,92.599998,21.530001
268,2016-12-08 18:10:00,85.0,2.59,96.099998,21.4
269,2016-12-08 18:20:00,86.0,3.66,93.0,21.290001
270,2016-12-08 18:30:00,86.0,1.01,154.600006,21.35
271,2016-12-08 18:40:00,86.0,3.56,90.0,21.129999
272,2016-12-08 18:50:00,86.0,2.98,90.400002,21.16
273,2016-12-08 19:00:00,86.0,2.8,92.400002,21.120001
274,2016-12-08 19:10:00,86.0,0.96,178.199997,21.129999
275,2016-12-08 19:20:00,86.0,2.55,52.0,21.110001
276,2016-12-08 19:30:00,87.0,1.91,85.599998,20.809999
277,2016-12-08 19:40:00,87.0,2.67,77.599998,20.870001
278,2016-12-08 19:50:00,87.0,2.22,108.400002,20.889999
279,2016-12-08 20:00:00,87.0,1.83,83.199997,20.700001
280,2016-12-08 20:10:00,87.0,1.69,120.699997,20.6
281,2016-12-08 20:20:00,87.0,1.9,94.099998,20.5
282,2016-12-08 20:30:00,88.0,1.05,117.099998,20.41
283,2016-12-08 20:40:00,88.0,0.79,120.699997,20.52
284,2016-12-08 20:50:00,88.0,1.84,149.5,20.549999
285,2016-12-08 21:00:00,88.0,0.77,95.199997,20.549999
286,2016-12-08 21:10:00,88.0,1.29,90.400002,20.530001
287,2016-12-08 21:20:00,88.0,0.95,95.199997,20.469999
288,2016-12-08 21:30:00,88.0,2.07,110.0,20.379999
289,2016-12-08 21:40:00,88.0,2.68,95.5,20.42
290,2016-12-08 21:50:00,88.0,1.83,101.5,20.469999
291,2016-12-08 22:00:00,88.0,2.04,114.800003,20.5
292,2016-12-08 22:10:00,88.0,3.06,87.400002,20.41
293,2016-12-08 22:20:00,88.0,1.18,101.0,20.280001
294,2016-12-08 22:30:00,89.0,0.62,161.300003,20.18
295,2016-12-08 22:40:00,89.0,0.54,327.5,20.33
296,2016-12-08 22:50:00,89.0,1.39,103.699997,20.040001
297,2016-12-08 23:00:00,89.0,2.53,93.0,20.0
298,2016-12-08 23:10:00,89.0,1.93,117.099998,19.969999
299,2016-12-08 23:20:00,90.0,1.62,85.699997,19.969999
300,2016-12-08 23:30:00,90.0,0.52,106.800003,20.0
301,2016-12-08 23:40:00,90.0,2.13,98.800003,19.799999
302,2016-12-08 23:50:00,90.0,1.22,128.600006,19.799999
303,2016-12-09 00:00:00,90.0,1.45,129.5,19.82
304,2016-12-09 00:10:00,91.0,0.91,107.300003,19.82
305,2016-12-09 00:20:00,91.0,1.32,142.600006,19.75
306,2016-12-09 00:30:00,91.0,2.33,95.5,19.68
307,2016-12-09 00:40:00,91.0,1.86,95.199997,19.58
308,2016-12-09 00:50:00,91.0,1.77,93.0,19.629999
309,2016-12-09 01:00:00,91.0,1.04,110.400002,19.540001
310,2016-12-09 01:10:00,92.0,1.46,99.699997,19.49
311,2016-12-09 01:20:00,91.0,0.64,122.400002,19.48
312,2016-12-09 01:30:00,92.0,1.33,90.0,19.48
313,2016-12-09 01:40:00,92.0,1.75,89.0,19.389999
314,2016-12-09 01:50:00,92.0,0.98,149.699997,19.48
315,2016-12-09 02:00:00,92.0,1.21,85.599998,19.530001
316,2016-12-09 02:10:00,92.0,1.56,58.0,19.459999
317,2016-12-09 02:20:00,92.0,1.05,88.699997,19.43
318,2016-12-09 02:30:00,92.0,1.43,116.599998,19.440001
319,2016-12-09 02:40:00,92.0,1.6,110.0,19.34
320,2016-12-09 02:50:00,92.0,1.38,120.699997,19.34
321,2016-12-09 03:00:00,92.0,1.92,93.0,18.98
322,2016-12-09 03:10:00,92.0,1.75,117.099998,19.0
323,2016-12-09 03:20:00,93.0,1.08,97.0,19.139999
324,2016-12-09 03:30:00,93.0,1.16,81.599998,19.08
325,2016-12-09 03:40:00,93.0,1.21,96.099998,19.17
326,2016-12-09 03:50:00,93.0,0.72,51.400002,19.219999
327,2016-12-09 04:00:00,93.0,1.4,120.199997,19.25
328,2016-12-09 04:10:00,93.0,1.57,101.0,19.200001
329,2016-12-09 04:20:00,93.0,1.33,122.0,19.34
330,2016-12-09 04:30:00,93.0,2.22,125.300003,19.370001
331,2016-12-09 04:40:00,93.0,1.31,113.599998,19.309999
332,2016-12-09 04:50:00,93.0,1.69,114.800003,19.41
333,2016-12-09 05:00:00,93.0,1.14,112.199997,19.48
334,2016-12-09 05:10:00,93.0,1.41,106.400002,19.49
335,2016-12-09 05:20:00,93.0,1.4,70.0,19.540001
336,2016-12-09 05:30:00,93.0,1.48,93.5,19.48
337,2016-12-09 05:40:00,93.0,1.44,99.199997,19.610001
338,2016-12-09 05:50:00,93.0,0.89,16.9,19.75
339,2016-12-09 06:00:00,93.0,0.87,81.199997,19.709999
340,2016-12-09 06:10:00,93.0,1.24,118.400002,19.530001
341,2016-12-09 06:20:00,93.0,1.36,97.5,19.48
342,2016-12-09 06:30:00,93.0,1.05,125.5,19.66
343,2016-12-09 06:40:00,93.0,1.05,80.300003,19.58
344,2016-12-09 06:50:00,93.0,0.93,88.699997,19.25
345,2016-12-09 07:00:00,93.0,0.68,94.300003,18.93
346,2016-12-09 07:10:00,93.0,0.59,124.199997,19.08
347,2016-12-09 07:20:00,93.0,0.36,96.099998,19.27
348,2016-12-09 07:30:00,93.0,0.47,57.5,19.25
349,2016-12-09 07:40:00,93.0,0.8,65.199997,19.25
350,2016-12-09 07:50:00,93.0,0.3,184.5,19.48
351,2016-12-09 08:00:00,93.0,0.64,94.300003,19.709999
352,2016-12-09 08:10:00,93.0,0.24,127.800003,19.9
353,2016-12-09 08:20:00,92.0,0.48,55.799999,19.969999
354,2016-12-09 08:30:00,91.0,1.77,88.099998,20.469999
355,2016-12-09 08:40:00,90.0,1.19,87.0,20.879999
356,2016-12-09 08:50:00,87.0,1.22,63.799999,21.41
357,2016-12-09 09:00:00,86.0,1.51,61.200001,21.27
358,2016-12-09 09:10:00,84.65,1.42,59.400002,21.700001
359,2016-12-09 09:20:00,84.04,2.51,95.699997,22.360001
360,2016-12-09 09:30:00,83.61,2.17,101.900002,22.450001
361,2016-12-09 09:40:00,83.26,1.79,88.5,22.549999
362,2016-12-09 09:50:00,82.96,1.86,92.800003,22.950001
363,2016-12-09 10:00:00,82.67,1.7,137.699997,22.84
364,2016-12-09 10:10:00,78.64,1.07,95.199997,23.58
365,2016-12-09 10:20:00,78.02,2.2,96.599998,23.43
366,2016-12-09 10:30:00,77.41,2.47,96.099998,23.68
367,2016-12-09 10:40:00,76.79,1.96,111.699997,23.65
368,2016-12-09 10:50:00,75.75,2.9,104.599998,24.049999
369,2016-12-09 11:00:00,75.15,1.31,103.300003,23.889999
370,2016-12-09 11:10:00,74.31,2.45,97.0,23.879999
371,2016-12-09 11:20:00,73.65,1.06,143.0,24.370001
372,2016-12-09 11:30:00,73.17,3.28,99.699997,24.690001
373,2016-12-09 11:40:00,72.57,1.86,81.900002,25.02
374,2016-12-09 11:50:00,72.13,1.59,145.699997,24.459999
375,2016-12-09 12:00:00,71.77,0.96,173.800003,25.57
376,2016-12-09 12:10:00,71.38,3.17,113.5,25.209999
377,2016-12-09 12:20:00,71.06,2.25,101.0,26.129999
378,2016-12-09 12:30:00,70.88,3.03,135.0,25.52
379,2016-12-09 12:40:00,71.1,3.55,122.5,25.65
380,2016-12-09 12:50:00,71.45,3.17,116.599998,25.41
381,2016-12-09 13:00:00,71.52,2.68,281.5,26.26
382,2016-12-09 13:10:00,71.87,2.1,111.699997,25.33
383,2016-12-09 13:20:00,71.82,3.91,136.0,25.68
384,2016-12-09 13:30:00,71.91,1.34,96.099998,26.75
385,2016-12-09 13:40:00,71.62,2.82,126.400002,25.26
386,2016-12-09 13:50:00,71.72,3.13,92.5,25.459999
387,2016-12-09 14:00:00,71.54,1.88,80.5,25.82
388,2016-12-09 14:10:00,71.53,2.93,106.900002,26.0
389,2016-12-09 14:20:00,71.63,3.06,90.0,25.41
390,2016-12-09 14:30:00,71.42,2.88,115.400002,25.52
391,2016-12-09 14:40:00,71.48,2.44,279.0,25.9
392,2016-12-09 14:50:00,71.46,2.18,102.199997,25.299999
393,2016-12-09 15:00:00,71.51,2.34,102.800003,25.24
394,2016-12-09 15:10:00,71.8,2.09,154.5,24.85
395,2016-12-09 15:20:00,72.36,2.76,141.899994,25.219999
396,2016-12-09 15:30:00,72.79,1.45,90.800003,25.16
397,2016-12-09 15:40:00,73.19,2.18,89.900002,24.629999
398,2016-12-09 15:50:00,73.57,1.02,70.5,24.77
399,2016-12-09 16:00:00,73.97,0.93,97.900002,25.440001
400,2016-12-09 16:10:00,74.83,3.13,97.5,24.42
401,2016-12-09 16:20:00,75.45,3.82,101.599998,24.41
402,2016-12-09 16:30:00,76.13,1.35,59.799999,24.459999
403,2016-12-09 16:40:00,77.18,1.02,145.699997,23.98
404,2016-12-09 16:50:00,77.97,1.59,114.800003,23.959999
405,2016-12-09 17:00:00,78.44,2.13,94.099998,24.059999
406,2016-12-09 17:10:00,78.87,1.48,122.5,23.32
407,2016-12-09 17:20:00,79.35,1.73,97.5,23.32
408,2016-12-09 17:30:00,79.65,1.8,108.599998,23.200001
409,2016-12-09 17:40:00,80.01,1.51,154.699997,22.77
410,2016-12-09 17:50:00,80.24,1.5,114.0,22.719999
411,2016-12-09 18:00:00,80.44,1.38,89.199997,22.77
412,2016-12-09 18:10:00,80.6,1.35,97.900002,22.549999
413,2016-12-09 18:20:00,80.75,0.81,94.300003,22.360001
414,2016-12-09 18:30:00,80.96,1.52,179.0,22.07
415,2016-12-09 18:40:00,81.13,0.28,201.800003,22.059999
416,2016-12-09 18:50:00,81.27,1.74,133.100006,22.040001
417,2016-12-09 19:00:00,81.39,1.52,108.599998,21.92
418,2016-12-09 19:10:00,81.45,1.25,52.200001,21.82
419,2016-12-09 19:20:00,81.53,1.44,127.699997,21.879999
420,2016-12-09 19:30:00,81.6,1.3,87.400002,21.799999
421,2016-12-09 19:40:00,81.66,1.2,146.199997,21.83
422,2016-12-09 19:50:00,81.74,0.84,57.599998,21.879999
423,2016-12-09 20:00:00,81.77,1.15,116.199997,21.559999
424,2016-12-09 20:10:00,81.84,0.98,105.900002,21.41
425,2016-12-09 20:20:00,81.86,0.84,166.600006,21.35
426,2016-12-09 20:30:00,81.95,1.26,114.800003,21.23
427,2016-12-09 20:40:00,82.01,1.17,134.0,21.23
428,2016-12-09 20:50:00,82.06,0.91,106.800003,21.1
429,2016-12-09 21:00:00,82.07,0.78,130.399994,21.370001
430,2016-12-09 21:10:00,82.13,1.62,99.699997,21.049999
431,2016-12-09 21:20:00,82.18,1.27,101.5,21.01
432,2016-12-09 21:30:00,82.19,0.55,115.300003,21.01
433,2016-12-09 21:40:00,82.33,0.79,116.199997,20.959999
